chromosome,position,stringtie_id,remove_st,DTS_checked,WRF_checked,spliced_in_intron,isoseq_hq_id,pinfish_id,isoseq_singleton_id,manual,NCBItxome,PleuroTranscripts,augustus,gene_name,interesting,comment,Timestamp
c6,3930926,B1_LR.5207,,y,,,PB.6436,,,,,,,,,,
c6,3937640,,,y,,,,,,,GHXS01027325.1,,,,,,44064
c6,3939609,,,y,,,,118a810d-c601-41d3-8a76-a8bafcdbee98,,,,,,,,,
c6,3951757,B1_LR.5208,,y,,,,,,,,,,,,FORWARD STRAND,
c6,3956587,B1_LR.5209,,y,,,PB.6439.1,,,,,,,,,,
c6,3962395,,,y,,,,,,,,scaffold1121_1_size28387_gene_9920Barcelona,,,,,44064
c6,3965326,B1_LR.5210,y,y,,,,,PBsin.6451.2,,,,,,,,
c6,3984384,,,y,,,,,,,,scaffold3332_1_size10081_gene_19894Barcelona,,,,,44064
c6,3987687,,,y,,,,,,,,scaffold554_1_size46534_gene_5619Barcelona,,,,,44064
c6,4001313,B1_LR.5211,,y,,,PB.6440.1,,,,,,,,,,
c6,4011477,B1_LR.5212,,y,,,,,,,,,,,,,
c6,4018731,B1_LR.5213,,y,,,,,,,,,,,,,
c6,4022196,,,y,,,PB.6442.1,,,,,,,,,,
c6,4024759,,,y,,,PB.6444.1,,,,,,,,,,
c6,4029663,,,y,,,PB.6446.1,,,,,,,,,,
c6,4029663,B1_LR.5214,y,y,,,,,,,,,,,,,
c6,4035145,B1_LR.5215,,y,,,,,,,,,,,,,
c6,4041552,,,y,,,,,PBsin.6457.1,,,,,,,,
c6,4047290,B1_LR.5216,y,y,,,PB.6447.1,,,,,,,,,,
c6,4048341,B1_LR.5217,,y,,,PB.6459.1,,,,,,,,,REVERSE STRAND,
c6,4053873,B1_LR.5218,,y,,,,,,,,,,,,,
c6,4069377,B1_LR.5219,,y,,,,,,,,,,,,,
c6,4078126,B1_LR.5220,,y,,,,,,,,,,,,,
c6,4084837,B1_LR.5221,,y,,,,,,,,,,,,,
c6,4094621,B1_LR.5222,,y,,,,,"PBsin.6464.1, PBsin.6464.2",,,,,,,REVERSE STRAND,
c6,4099918,B1_LR.5223,,y,,,,,,,,,,,,,
c6,4120091,,,y,,,,,,,GHXS01050331.1,,,,,,44064
c6,4134588,B1_LR.5224,,y,,,,,,,,,,,,,
c6,4143138,B1_LR.5225,y,y,,,PB.6453.1,,,,,,,,,,
c6,4144651,B1_LR.5226,,y,,,,,,,,,,,,,
c6,4151013,B1_LR.5227,,y,,,,,,,,,,,,,
c6,4164498,B1_LR.5228,,y,,,,,,,,,,,,,
c6,4171776,B1_LR.5229,,y,,,,,,,,,,,,,
c6,4185773,B1_LR.5230,,y,,,,,,,,,,,,,
c6,4202188,B1_LR.5231,,y,,,,,,,,,,,,,
c6,4217811,B1_LR.5232,,y,,,,,,,,,,,,,
c6,4220039,B1_LR.5233,,y,,,,,,,,,,,,,
c6,4223537,B1_LR.5234,,y,,,,,,,,,,,,,
c6,4237624,,,y,,,,,PBsin.6476.1,,,,,,,,
c6,4239288,B1_LR.5235,,y,,,,,,,,,,,,,
c6,4244865,B1_LR.5236,,y,,,,,,,,,,,,,
c6,4246587,,,y,,,,,,,,scaffold13619_1_size1369_gene_38253Barcelona,,,,,44064
c6,4247815,B1_LR.5237,,y,,,,,PBsin.6479.3,,,,,,,REVERSE STRAND,
c6,4255277,,,y,,,,,,,GHXS01034406.1,,,,,,44064
c6,4259937,,,y,,,,,,,,scaffold92_1_size108100_gene_989Barcelona,,,,,44064
c6,4267231,B1_LR.5238,,y,,,,,,,,,,,,,
c6,4269788,B1_LR.5239,,y,,,,,,,,,,,,,
c6,4285771,B1_LR.5240,y,y,,,PB.6467.2,,,,,,,,,fusion from stringtie,
c6,4286363,,,y,,,"PB.6467.3, PB.6467.4, PB.6467.10",,,,,,,,,,
c6,4292215,,,y,,,,d2132ad1-e953-4d24-9a7f-944a8bc8508f,,,,,,,,,
c6,4293291,B1_LR.5241,y,y,,,PB.6468.1,,,,,,,,,,
c6,4295391,,,y,,,PB.6469.1,,,,,,,,,,
c6,4295448,B1_LR.5242,,y,,,,,,,,,,,,,
c6,4297307,B1_LR.5243,,y,,,,,,,,,,,,,
c6,4305169,B1_LR.5244,,y,,,,,,,,,,,,,
c6,4313427,B1_LR.5245,,y,,,,,,,,,,,,,
c6,4315154,B1_LR.5246,,y,,,,,,,,,,,,,
c6,4322520,B1_LR.5247,,y,,,,,,,,,,,,,
c6,4322520,B1_LR.5248,y,y,,,,,,,,,,,,,
c6,4325229,,,y,,,,a95e3081-6f78-4e79-9da7-bbf3518c940b,,,,,,,,,
c6,4326644,,,y,,,PB.6475.1,,,,,,,,,,
c6,4332688,,,y,,,,,PBsin.6489.1,,,,,,,,
c6,4333459,B1_LR.5249,,y,,,,,,,,,,,,,
c6,4342182,B1_LR.5250,,y,,,,,,,,,,,,,
c6,4344721,B1_LR.5251,,y,,,,,,,,,,,,,
c6,4349875,,,y,,,PB.6478.1,,,,,,,,,,
c6,4353345,B1_LR.5252,,y,,,,,,,,,,,,,
c6,4356533,B1_LR.5253,,y,,,,,,,,,,,,,
c6,4361517,B1_LR.5254,,y,,,,,,,,,,,,,
c6,4370280,,,y,,,,,PBsin.6492.7,,,,,,,,
c6,4390961,B1_LR.5255,,y,,,,,,,,,,,,,
c6,4398600,B1_LR.5256,,y,,,,,,,,,,,,,
c6,4404807,,,y,,,,,,,,C4359206_gene_31286Marineland,,,,,44064
c6,4411979,,,y,,,,,PBsin.6496.4,,,,,,,,
c6,4418364,,,y,,,,,PBsin.6496.5,,,,,,,,
c6,4427515,,,y,,,,,PBsin.6496.6,,,,,,,,
c6,4430214,,,y,,,,,PBsin.6496.7,,,,,,,,
c6,4445647,,,y,,,,,PBsin.6496.8,,,,,,,,
c6,4462432,B1_LR.5257,,y,,,,,,,,,,,,,
c6,4476015,B1_LR.5258,,y,,,,,,,,,,,,,
c6,4485370,B1_LR.5259,y,y,,,PB.6485.1,,,,,,,,,,
c6,4487950,B1_LR.5260,y,y,,,PB.6486.1,,,,,,,,,,
c6,4490206,B1_LR.5261,,y,,,,,,,,,,,,,
c6,4494888,,,y,,,,,PBsin.6501.1,,,,,,,,
c6,4497079,B1_LR.5262,,y,,,,,,,,,,,,,
c6,4520934,,,y,,,,,PBsin.6502.1,,,,,,,,
c6,4525963,B1_LR.5263,,y,,,,,,,,,,,,,
c6,4539608,B1_LR.5264,,y,,,,,,,,,,,,,
c6,4543215,,,y,,,,,,,,scaffold00347_gene_615Gainesville,,,,,44064
c6,4562292,B1_LR.5265,,y,,,,,,,,,,,,,
c6,4579114,B1_LR.5266,,y,,,,,,,,,,,,,
c6,4585211,,,y,,,,,PBsin.6508.1,,,,,,,,
c6,4590970,B1_LR.5267,,y,,,,,,,,,,,,,
c6,4599811,B1_LR.5268,,y,,,,,,,,,,,,,
c6,4611548,B1_LR.5269,,y,,,,,,,,,,,,,
c6,4615879,B1_LR.5270,,y,,,PB.6496.1,,,,,,,,,,
c6,4617771,B1_LR.5271,,y,,,PB.6497.1,,,,,,,,,,
c6,4620340,B1_LR.5272,,y,,,,,,,,,,,,,
c6,4625968,B1_LR.5273,y,y,y,,PB.6499.1,,,,,,,,,,
c6,4630729,B1_LR.5274,,y,,,,,,,,,,,,,
c6,4633397,B1_LR.5275,,y,,,,,,,,,,,,,
c6,4637634,,,y,,,,e96f5880-b5b9-4282-83d5-2198cf53a9d9,,,,,,,,,
c6,4638561,B1_LR.5276,,y,,,,,,,,,,,,,
c6,4652217,B1_LR.5277,,y,,,,,,,,,,,,,
c6,4664389,B1_LR.5278,,y,,,,,,,,,,,,,
c6,4665976,B1_LR.5279,,y,,,,,,,,,,,,,
c6,4670440,,,y,,,,,PBsin.6520.1,,,,,,,,
c6,4674098,B1_LR.5280,,y,,,,,,,,,,,,,
c6,4676465,B1_LR.5281,,y,,,,,,,,,,,,,
c6,4684359,,,y,,,,d4fec786-9b0c-4d3c-93d4-1adc69e2f042,,,,,,,,,
c6,4694620,B1_LR.5282,,y,,,,,,,,,,,,,
c6,4698140,B1_LR.5283,,y,,,PB.6509.1,,,,,,,,,,
c6,4699324,B1_LR.5284,,y,,,,,,,,,,,,,
c6,4700647,B1_LR.5285,,y,,,,,,,,,,,,,
c6,4703592,B1_LR.5286,,y,,,,,,,,,,,,,
c6,4712702,B1_LR.5287,,y,,,PB.6513.1,,,,,,,,,,
c6,4714270,B1_LR.5288,,y,,,,,,,,,,,,,
c6,4736565,B1_LR.5289,,y,,,,,,,,,,,,,
c6,4743429,,,y,,,PB.6516.2,,,,,,,,,,
c6,4745050,B1_LR.5290,y,y,,,,,PBsin.6530.1,,,,,,,fused,
c6,4747493,,,y,,,,,PBsin.6531.1,,,,,,,,
c6,4753045,B1_LR.5291,,y,,,,,,,,,,,,,
c6,4753986,B1_LR.5292,y,y,y,,PB.6518.1,,,,,,,,,,
c6,4755081,B1_LR.5293,,y,,,,,,,,,,,,,
c6,4763598,B1_LR.5294,,y,,,,,,,,,,,,,
c6,4767621,,,y,,,PB.6520.1,,,,,,,,,,
c6,4773330,B1_LR.5295,y,y,,,PB.6522.1,,,,,,,,,,
c6,4775328,B1_LR.5296,y,y,,,PB.6523.2,,,,,,,,,,
c6,4776273,,,y,,,,601360be-bb13-4ae8-add8-133e8e3ffc05,,,,,,,,,
c6,4777090,B1_LR.5297,,y,,,,,,,,,,,,,
c6,4778346,B1_LR.5298,,y,,,,,,,,,,,,,
c6,4789917,B1_LR.5299,,y,,,PB.6526.1,,,,,,,,,,
c6,4798250,B1_LR.5300,,y,,,,,,,,,,,,,
c6,4806400,,,y,,,,,,,GHXS01087087.1,,,,,,44064
c6,4806754,B1_LR.5301,,y,,,,,,,,,,,,,
c6,4813128,,,y,,,,,,,,scaffold2956_1_size11270_gene_18712Barcelona,,,,,44064
c6,4822322,,,y,,,,56297422-6408-4d88-9316-bc4d132aaa05,,,,,,,,,
c6,4823155,,,y,,,,ceed6248-6579-4ca0-afd9-6118952ce8d7,,,,,,,,,
c6,4823891,,,y,,,,92706f1d-7a7c-4add-afc3-2055c11c2c5f,,,,,,,,,
c6,4824723,,,y,,,,4d01860d-3d6f-44e7-a389-247799701353,,,,,,,,,
c6,4831159,B1_LR.5302,,y,,,,,,,,,,,,,
c6,4834369,,,y,,,,,,,GHXS01086649.1,,,,,,44064
c6,4844526,B1_LR.5303,,y,,,,,,,,,,,,,
c6,4856968,B1_LR.5304,,y,,,,,,,,,,,,,
c6,4864183,B1_LR.5305,y,y,y,,PB.6533.1,,,,,,,,,,
c6,4865083,B1_LR.5306,,y,,,,,,,,,,,,,
c6,4872450,B1_LR.5307,,y,,,,,,,,,,,,,
c6,4881726,,,y,,,,3e466626-b8c5-4a3d-8510-5af4c41bb4dd,,,,,,,,,
c6,4884204,B1_LR.5308,y,y,,,PB.6536.1,,,,,,,,,,
c6,4885925,B1_LR.5309,y,y,,,PB.6537.1,,,,,,,,,,
c6,4888758,B1_LR.5310,,y,,,PB.6538.1,,,,,,,,,,
c6,4890846,B1_LR.5311,,y,,,,,,,,,,,,,
c6,4893864,B1_LR.5312,,y,,,,,,,,,,,,,
c6,4894087,B1_LR.5313,,y,,,,,,,,,,,,,
c6,4901284,B1_LR.5314,,y,,,,,,,,,,,,,
c6,4906053,B1_LR.5315,,y,,,,,,,,,,,,,
c6,4912962,B1_LR.5316,y,y,,,PB.6544.1,,,,,,,,,,
c6,4914187,B1_LR.5317,,y,,,,,,,,,,,,,
c6,4938889,B1_LR.5318,,y,,,,,,,,,,,,,
c6,4956214,,,y,,,,,PBsin.6555.1,,,,,,,REVERSE STRAND,
c6,4964221,,,y,,,,,,,GHXS01097852.1,,,,,,44064
c6,4967296,B1_LR.5319,,y,,,,,,,,,,,,,
c6,4970440,B1_LR.5320,,y,,,,,,,,,,,,,
c6,4972009,B1_LR.5321,,y,y,,,,,,,,,,,,
c6,4974880,B1_LR.5322,,y,y,y,,,,,,,,IPNS-like 2OG Fe oxidase Group-2,,inside B1_LR.5435,
c6,4985728,,,y,,,,,,,GHXS01080168.1,,,,,,08/21/2020
c6,4986434,B1_LR.5323,y,y,,,PB.6551.1,,,,,,,,,,
c6,4988109,B1_LR.5324,,y,,,,,,,,,,,,,
c6,4990074,B1_LR.5325,,y,,,,,,,,,,,,,
c6,4991108,,,y,,,,fdf9628c-4f2d-4471-b5af-dbf5d8f5af83,,,,,,,,,
c6,4999380,,,y,,,,,PBsin.6565.7,,,,,,,,
c6,5012493,B1_LR.5326,y,y,y,,PB.6553.5,,,,,,,,,,
c6,5032114,B1_LR.5327,,y,,,,,,,,,,,,,
c6,5075626,,,y,,,,,PBsin.6566.1,,,,,,,,
c6,5083431,B1_LR.5328,,y,,,,,,,,,,,,,
c6,5111361,B1_LR.5329,,y,,,,,,,,,,,,,
c6,5125043,B1_LR.5330,y,y,,,PB.6557,,,,,,,,,,
c6,5127195,B1_LR.5331,,y,,,,,,,,,,,,,
c6,5136789,B1_LR.5332,,y,,,,,,,,,,,,,
c6,5144214,B1_LR.5333,,y,,,,,,,,,,,,,
c6,5171834,B1_LR.5334,,y,,,,,,,,,,,,,
c6,5207010,B1_LR.5335,,y,,,,,,,,,,,,,
c6,5216465,B1_LR.5336,,y,,,,,,,,,,,,,
c6,5223298,,,y,,,PB.6564.1,,,,,,,,,,
c6,5226803,B1_LR.5337,,y,,,,,,,,,,,,,
c6,5231263,,,y,,,,,PBsin.6577.6,,,,,,,,
c6,5234564,B1_LR.5338,,y,,,,,,,,,,,,,
c6,5241955,B1_LR.5339,,y,,,,,,,,,,,,,
c6,5256088,,,y,,,,83cfd514-1c57-49cf-9d6c-33f813a2ce0a,,,,,,,,,
c6,5259945,B1_LR.5340,,y,,,,,,,,,,,,,
c6,5262017,B1_LR.5341,,y,,,,,,,,,,,,,
c6,5263896,B1_LR.5342,,y,,,,,,,,,,,,,
c6,5266421,B1_LR.5343,,y,,,,,,,,,,,,,
c6,5269436,B1_LR.5344,,y,,,,,,,,,,,,,
c6,5279438,B1_LR.5345,,y,,,,,,,,,,,,,
c6,5281516,B1_LR.5346,y,y,,,PB.6573,,,,,,,,,,
c6,5288695,,,y,,,,,,,,scaffold11121_1_size1850_gene_34847Barcelona,,,,,44064
c6,5290434,B1_LR.5347,,y,,,,,PBsin.6587.18,,,,,,,,
c6,5302886,,,y,,,,,PBsin.6587.11,,,,,,,,
c6,5304947,,,y,,,,,PBsin.6587.12,,,,,,,,
c6,5307131,,,y,,,,,PBsin.6587.13,,,,,,,,
c6,5339387,,,y,,,,,PBsin.6587.15,,,,,,,,
c6,5360205,,,y,,,,d879fac0-1426-486c-bc42-88355dc351b2,,,,,,,,,
c6,5360205,B1_LR.5348,y,y,,,,,,,,,,,,,
c6,5360205,B1_LR.5349,y,y,,,,,,,,,,,,,
c6,5365160,,,y,,,PB.6575.2,,,,,,,,,,
c6,5366933,B1_LR.5350,y,y,,,PB.6575.3,,,,,,,,,,
c6,5369326,B1_LR.5351,y,y,,,PB.6576.1,,,,,,,,,,
c6,5371797,B1_LR.5352,,y,,,,,,,,,,,,,
c6,5402941,B1_LR.5353,,y,,,,,,,,,,,,,
c6,5408015,,,y,,,PB.6579.5,,,,,,,,,,
c6,5410257,B1_LR.5354,,y,,,,,,,,,,,,,
c6,5414180,,,y,,,PB.6580.1,,,,,,,,,,
c6,5417749,,,y,,,"PB.6581.1, PB.6581.2, PB.6581.3",,,,,,,,,,
c6,5418119,B1_LR.5355,,y,,,,,,,,,,,,,
c6,5419040,,,y,,,PB.6582.1,,,,,,,,,,
c6,5421013,,,y,,,PB.6583.1,,,,,,,,,,
c6,5422839,B1_LR.5356,y,y,,,PB.6584.1,,,,,,,,,,
c6,5427121,B1_LR.5357,,y,,,,,,,,,,,,,
c6,5428651,B1_LR.5358,,y,,,,,,,,,,,,,
c6,5438177,B1_LR.5359,,y,,,,,,,,,,,,,
c6,5440197,,,y,,,,,,,,scaffold2219_1_size14957_gene_15819Barcelona,,,,,44064
c6,5440967,,,y,,,PB.6588.1,,,,,,,,,,
c6,5442748,B1_LR.5360,y,y,,,PB.6589.1,,,,,,,,,fused,
c6,5446900,,,y,,,PB.6590.1,,,,,,,,,,
c6,5448578,B1_LR.5361,,y,,,,,,,,,,,,,
c6,5462089,,,y,,,,fca2634d-7c48-4c81-a18c-a44df3f781f3,,,,,,,,,
c6,5479298,B1_LR.5362,,y,,,,,,,,,,,,,
c6,5481042,B1_LR.5363,,y,,,,,,,,,,,,,
c6,5483648,B1_LR.5364,,y,,,PB.6594.1,,,,,,,,,,
c6,5486220,B1_LR.5365,,y,,,,,,,,,,,,,
c6,5503422,B1_LR.5366,,y,,,,,,,,,,,,,
c6,5508268,B1_LR.5367,,y,,,,,,,,,,,,,
c6,5508293,,,y,,,PB.6597.1,,,,,,,,,,
c6,5510882,,,y,,,PB.6598.1,,,,,,,,,,
c6,5521564,B1_LR.5368,,y,,,,,,,,,,,,,
c6,5531179,B1_LR.5369,,y,,,,,,,,,,,,,
c6,5553450,B1_LR.5370,,y,,,,,,,,,,,,,
c6,5565467,B1_LR.5371,y,y,,,PB.6603.1,,,,,,,,,,
c6,5566732,,,y,,,PB.6604.1,,,,,,,,,,
c6,5566732,B1_LR.5372,y,y,,,,,,,,,,,,,
c6,5572876,B1_LR.5373,,y,,,,,,,,,,,,,
c6,5584115,B1_LR.5374,,y,,,,,,,,,,,,,
c6,5588822,,,y,,,,,PBsin.6611.1,,,,,,,,
c6,5599146,,,y,,,,,,,GHXS01094398.1,,,,,,44064
c6,5602972,B1_LR.5375,,y,,,,,,,,,,Myosin heavy chain IIa non-muscle form,,,
c6,5612381,,,y,,,,,PBsin.6613.1,,,,,,,,
c6,5655431,B1_LR.5376,,y,,,,,,,,,,,,,
c6,5658415,B1_LR.5377,,y,,,,,PBsin.6617.2,,,,,,,,
c6,5675397,,,y,,,,,,,GHXS01102647.1,,,,,,44064
c6,5686279,,,y,,,,,,,GHXS01048940.1,,,,,,44064
c6,5687465,,,y,,,,,,,GHXS01048937.1,,,,,,44064
c6,5708516,B1_LR.5378,y,y,,,,e4134419-1943-426a-bf18-3e6c6ed0fef7,,,,,,,,,
c6,5710396,B1_LR.5379,y,y,,,,,"PBsin.6614.3, PBsin.6614.4",,,,,,,,
c6,5724727,,,y,,,,,,,GHXS01068125.1,,,,,,44064
c6,5744938,B1_LR.5380,,y,,,,,,,,,,,,,
c6,5784254,,,y,,,,,"PBsin.6614.45, PBsin.6614.46",,,,,,,,
c6,5795545,B1_LR.5381,,y,,,,,,,,,,,,,
c6,5800159,,,y,,,,b1f0d75c-7eaf-4862-bc86-fc73cc6ec509,,,,,,,,,
c6,5800941,B1_LR.5382,,y,,,,,,,,,,,,FORWARD STRAND,
c6,5807067,B1_LR.5383,,y,,,PB.6607.27,,,,,,,,,,
c6,5811219,,,y,,,PB.6610.1,,,,,,,,,,
c6,5814870,B1_LR.5384,,y,,,,,,,,,,,,,
c6,5820139,B1_LR.5385,,y,,,,,,,,,,,,,
c6,5826634,B1_LR.5386,,y,,,,,,,,,,,,,
c6,5830235,,,y,,,,54b3989c-54d8-45da-b959-9cec5f113cf1,,,,,,,,,
c6,5832399,B1_LR.5387,y,y,,,PB.6612.16,,,,,,,,,,
c6,5836264,,,y,,,PB.6613.1,,,,,,,,,,
c6,5839631,B1_LR.5388,,y,,,,,,,,,,,,,
c6,5849634,B1_LR.5389,,y,,,,,,,,,,,,,
c6,5860732,,,y,,,,3cb910b2-8730-4fe0-bdfb-215718f665a3,,,,,,,,,
c6,5861911,B1_LR.5390,,y,,,,,,,,,,,,,
c6,5871269,B1_LR.5391,y,y,,,PB.6617.1,,,,,,,,,,
c6,5872712,B1_LR.5391.2,,y,,,,,,,,,,,,,
c6,5875268,B1_LR.5392,,y,,,,,,,,,,bHLH-PAS-PAS similar to HIF SIM NPAS,,,
c6,5885542,B1_LR.5393,,y,,,,,,,,,,,,,
c6,5890741,,,y,,,PB.6620.8,,,,,,,,,,
c6,5890747,B1_LR.5394,,y,,,,,,,,,,,,,
c6,5892879,,,y,,,,6b4b7964-c27a-4a4f-898c-2a7232220f6b,,,,,,,,,
c6,5898622,B1_LR.5395,,y,,,,,,,,,,,,,
c6,5918456,B1_LR.5396,,y,,,,,,,,,,,,,
c6,5923334,,,y,,,,,,,GHXS01061932.1,,,,,,44064
c6,5927929,B1_LR.5397,,y,,,,,,,,,,,,,
c6,5929344,,,y,,,,,PBsin.6628,,,,,,,,
c6,5934379,B1_LR.5398,,y,,,,,,,,,,,,,
c6,5939818,B1_LR.5399,,y,,,,,,,,,,,,,
c6,5971483,B1_LR.5400,,y,,,PB.6625.1,,,,,,,,,,
c6,5973865,B1_LR.5401,,y,,,,,,,,,,,,,
c6,5975875,,,y,,,,,,,GHXS01075959.1,,,,,,08/21/2020
c6,5979402,B1_LR.5402,,y,,,,,,,,,,,,,
c6,5987058,B1_LR.5403,,y,,,,,,,,,,,,,
c6,6024127,,,y,,,PB.6629,,,,,,,,,,
c6,6043302,B1_LR.5404,,y,,,,,,,,,,,,,
c6,6050599,,,y,,,PB.6631.1,,,,,,,,,,
c6,6053632,B1_LR.5405,,y,,,,,,,,,,,,,
c6,6058067,B1_LR.5406,,y,,,,,,,,,,,,,
c6,6063673,,,y,,,PB.6633.1,,,,,,,,,,
c6,6063673,,,y,,,,,"PBsin.6638.1, PBsin.6638.13",,,,,,,,
c6,6065271,B1_LR.5407,y,y,,,PB.6634.1,,,,,,,,,,
c6,6067714,,,y,,,PB.6637,33892d3d-8c5f-4043-accc-e28381df67a1,,,,,,,,,
c6,6067714,B1_LR.5409,y,y,,,,,,,,,,,,,
c6,6067947,B1_LR.5408,y,y,,,,,"PBsin.6638.9, PBsin.6638.10",,,,,,,,
c6,6082996,,,y,,,PB.6638.1,,,,,,,,,,
c6,6085301,,,y,,,PB.6639.1,,,,,,,,,,
c6,6086693,,,y,,,PB.6640,,,,,,,,,,
c6,6096496,,,y,,,,582165e2-4703-467b-9c64-a04e6742c1e2,,,,,,,,,
c6,6100544,B1_LR.5410,,y,,,PB.6641.1,,,,,,,,,,
c6,6101875,,,y,,,PB.6642.1,,,,,,,,,,
c6,6102040,,,y,,,,,"PBsin.6643.2, PBsin.6643.3",,,,,,,,
c6,6109113,B1_LR.5411,,y,,,,,PBsin.6642.3,,,,,,,,
c6,6115017,B1_LR.5412,,y,,,,,,,,,,,,,
c6,6119176,B1_LR.5413,,y,,,,,,,,,,,,,
c6,6121929,B1_LR.5414,,y,,,,,,,,,,,,,
c6,6123508,,,y,,,,,,,GHXS01053725.1,,,,,,44064
c6,6140015,,,y,,,,,PBsin.6646.1,,,,,,,,
c6,6144408,B1_LR.5415,,y,,,,,,,,,,,,,
c6,6158180,B1_LR.5416,,y,,,,,,,,,,,,,
c6,6159807,B1_LR.5417,,y,,,,,,,,,,,,,
c6,6168619,B1_LR.5418,,y,,,,,,,,,,,,,
c6,6170650,B1_LR.5419,,y,,,,,,,,,,,,,
c6,6173509,,,y,,,,,,,GHXS01092423.1,,,,,,08/21/2020
c6,6187654,B1_LR.5420,y,y,,,PB.6650.17,,,,,,,,,,
c6,6191652,,,y,,,,,PBsin.6656.3,,,,,,,,
c6,6200722,B1_LR.5421,,y,,,,,,,,,,,,,
c6,6209917,B1_LR.5422,,y,,,,,,,,,,,,,
c6,6219411,B1_LR.5423,,y,,,,,,,,,,,,,
c6,6229361,,,y,,,,,,,,scaffold288_1_size66676_gene_2975Barcelona,,,,,44064
c6,6235090,,,y,,,PB.6653.1,,,,,,,,,,
c6,6236289,B1_LR.5424,,y,,,PB.6654.1,,,,,,,,,,
c6,6239886,B1_LR.5425,,y,,,,,,,,,,,,,
c6,6242152,,,y,,,,,PBsin.6657.1,,,,,,,,
c6,6243837,B1_LR.5426,y,y,y,,PB.6657.1,,,,,,,,,,
c6,6248720,B1_LR.5427,,y,,,,,,,,,,,,,
c6,6250399,B1_LR.5428,,y,,,,,,,,,,,,,
c6,6252233,,,y,,,,,,,GHXS01029055.1,,,,,,44064
c6,6257088,B1_LR.5429,,y,,,,,,,,,,,,,
c6,6259435,B1_LR.5430,,y,,,PB.6660.3,,"PBsin.6660.5, PBsin.6660.15, PBsin.6660.17, PBsin.6660.20, PBsin.6660.21",,,,,,,,
c6,6261963,,,y,,,,,,,,scaffold288_1_size66676_gene_2970Barcelona,,,,,44064
c6,6274228,B1_LR.5431,y,y,,,,,PBsin.6662.2,,,,,,,,
c6,6278577,,,y,,,,,,,GHXS01110825.1,,,,,,44064
c6,6280350,B1_LR.5432,y,y,,,,d4421aca-8d74-4d7e-bd52-523b8c48981e,,,,,,,,,
c6,6280350,B1_LR.5433,y,y,,,,,,,,,,,,,
c6,6293251,B1_LR.5434,,y,,,,,,,,,,,,,
c6,6309100,B1_LR.5435,,y,,,,,,,,,,,,,
c6,6312535,,,y,,,PB.6665.1,,,,,,,,,,
c6,6312920,B1_LR.5436,,y,,,,,PBsin.6667.1,,,,,,,,
c6,6321819,,,y,,,,,PBsin.6668.1,,,,,,,,
c6,6325056,B1_LR.5437,,y,,,,,,,,,,,,,
c6,6331962,B1_LR.5438,,y,,,,,,,,,,,,,
c6,6345359,B1_LR.5439,,y,,,,,,,,,,,,,
c6,6350634,,,y,,,,,,,GHXS01045824.1,,,,,,44064
c6,6351369,B1_LR.5440,,y,,,,,,,,,,,,,
c6,6354096,,,y,,,,,,,,C4340852_gene_24922Marineland,,,,,44064
c6,6356119,B1_LR.5441,y,y,,,PB.6671.1,,,,,,,,,,
c6,6357829,B1_LR.5442,,y,,,,,,,,,,,,,
c6,6360969,B1_LR.5443,,y,,,,,,,,,,,,,
c6,6374499,B1_LR.5444,y,y,,,,,PBsin.6677.1,,,,,,,,
c6,6375286,,,y,,,PB.6674.1,,,,,,,,,,
c6,6377331,B1_LR.5445,,y,,,,,,,,,,,,,
c6,6382229,B1_LR.5446,,y,,,,,,,,,,,,,
c6,6402607,,,y,,,,,,,,scaffold1275_1_size25563_gene_10953Barcelona,,,,,44064
c6,6410633,B1_LR.5447,,y,,,,,,,,,,,,,
c6,6417004,B1_LR.5448,,y,,,,,,,,,,,,,
c6,6433524,B1_LR.5449,,y,,,,,,,,,,,,,
c6,6440669,B1_LR.5450,,y,,,,,,,,,,,,,
c6,6443635,,,y,,,,,,,GHXS01009716.1,,,,,,44064
c6,6446838,B1_LR.5451,,y,,,,,,,,,,,,,
c6,6448293,B1_LR.5452,,y,,,,,,,,,,,,,
c6,6450986,B1_LR.5453,,y,,,,,,,,,,,,,
c6,6465938,B1_LR.5454,,y,,,,,PBsin.6683.1,,,,,,,,
c6,6470288,,,y,,,,,PBsin.6685.2,,,,,,,,
c6,6471489,B1_LR.5455,y,y,,,PB.6682.1,,,,,,,,,,
c6,6472737,,,y,,,PB.6683.1,,,,,,,,,,
c6,6475281,,,y,,,,53bcfa2f-7919-462b-b929-57471b484ff4,,,,,,,,,
c6,6477891,B1_LR.5456,,y,,,,,,,,,,,,,
c6,6480868,,,y,,,PB.6686.1,,,,,,,,,,
c6,6482032,,,y,,,PB.6687.2,,,,,,,,,,
c6,6484926,,,y,,,PB.6687.3,,,,,,,,,,
c6,6484926,B1_LR.5457,y,y,,,,,,,,,,,,,
c6,6484926,B1_LR.5458,y,y,,,,,,,,,,,,,
c6,6485937,,,y,,,PB.6688.1,,,,,,,,,,
c6,6491591,,,y,,,,,PBsin.6689.6,,,,,,,,
c6,6495527,,,y,,,,,PBsin.6690.1,,,,,,,,
c6,6497640,B1_LR.5459,y,y,,,PB.6689.1,,,,,,,,,,
c6,6499878,B1_LR.5460,y,y,,,PB.6690.1,,,,,,,,,,
c6,6506795,B1_LR.5461,,y,,,,,,,,,,,,,
