# <don't delete this hash char. this is a comment line.,,,,,ANNOTATIONS HERE - Each column corresponds to one file on github,,,,,,,,,
chromosome,stringtie_id,remove_st,DTS_checked,WRF_checked,spliced_in_intron,isoseq_hq_id,pinfish_id,isoseq_singleton_id,manual,augustus,gene_name,interesting,comment,Timestamp
c11,B1_LR.8798,,,y,,,,,,,,,,
c11,B1_LR.8799,,,y,,,,,,,,,,
c11,B1_LR.8800,y,,y,,PB.1645.1,,,,,,,fusion,
c11,,,,y,,PB.1646.1,,,,,,,fused,
c11,B1_LR.8801,,,y,,,,,,,,,,
c11,B1_LR.8802,y,,y,,PB.1648.1,,,,,,,fusion,
c11,,,,y,,PB.1649.1,,,,,,,fused,
c11,B1_LR.8803,,,y,,,,,,,,split in ML2,,
c11,B1_LR.8804,y,,y,,PB.1652.1,,,,,,,no strand,
c11,B1_LR.8805,,,y,,,,,,,,,,
c11,B1_LR.8806,,,y,,,,,,,,,,
c11,B1_LR.8807,,,y,,,,,,,,,,
c11,B1_LR.8808,,,y,,,,,,,,,,
c11,B1_LR.8809,,,y,,,,,,,,,,
c11,B1_LR.8810,,,y,,,,,,,,,,
c11,B1_LR.8811,,,y,,,,,,,,,,
c11,B1_LR.8812,,,y,,,,,,,,,,
c11,B1_LR.8813,,,y,antisense,,,,,,,,,
c11,B1_LR.8814,y,,y,,,,,,,,,low cov,
c11,B1_LR.8815,y,,y,,,,,,,,,low cov,
c11,B1_LR.8816,,,y,,,,,,,,,,
c11,B1_LR.8817,y,,y,,PB.1660.1,,,,,,,no strand,
c11,B1_LR.8818,y,,y,,PB.1661.2,,,,,,,fusion,
c11,,,,y,,"PB.1661.3, PB.1661.4, PB.1661.6",,,,,,,fused,
c11,B1_LR.8819,,,y,,,,,,,,,,
c11,B1_LR.8820,,,y,,,,,,,,,,
c11,B1_LR.8821,,,y,,,,,,,,,,
c11,B1_LR.8822,,,y,,,,,,,,,,
c11,B1_LR.8823,,,y,,,,,,,,,,
c11,B1_LR.8824,y,,y,,,,,,,,,low cov,
c11,,,,y,,,11c304de-cca2-47ab-a21f-784150852693,,,,,,missing gene,
c11,B1_LR.8825,,,y,,,,,,,,,,
c11,,,,y,,,be553d21-c476-4745-a9e8-5d8fd28df325,,,,,,missing gene,
c11,B1_LR.8826,y,,y,,PB.1667.1,,,,,,,,
c11,B1_LR.8827,,,y,,,,,,,,,,
c11,B1_LR.8828,,,y,,,,,,,,,,
c11,B1_LR.8829,y,,y,,PB.1669.10,,,,,,,no strand,
c11,B1_LR.8830,y,,y,,PB.1669.12,,,,,,,no strand,
c11,B1_LR.8831,y,,y,,PB.1670.1,,,,,,,wrong strand,
c11,B1_LR.8832,,,y,,,,,,,,possible frameshift,,
c11,B1_LR.8833,y,,y,,,,,,,,,low cov,
c11,B1_LR.8834,,,y,,,,,,,,,,
c11,B1_LR.8835,,,y,,,bf46b508-6e97-4ef3-bbca-2dcb5f5f10c7,,,,,,fusion,
c11,,,,y,,,dd8d9bfa-5ac8-4cf8-a6ab-428608791de0,,,,,,fused,
c11,B1_LR.8836,y,,y,,PB.1675.2,,,,,,,better isoform,
c11,B1_LR.8837,,,y,,,,,,,,,,
c11,B1_LR.8838,,,y,,,,,,,,,FORWARD STRAND,
c11,B1_LR.8839,,,y,,,,,,,,,,
c11,B1_LR.8840,y,,y,,"PB.1679.1, PB.1679.5, PB.1679.18",,,,,,,fusion,
c11,B1_LR.8841,,,y,antisense,,,,,,,,,
c11,B1_LR.8842,,,y,antisense,,,,,,,,,
c11,,,,y,,"PB.1680.2, PB.1680.3, PB.1680.6, PB.1680.9",,,,,,,fused,
c11,B1_LR.8843,,,y,,,,,,,,,,
c11,B1_LR.8844,,,y,,,,,,,,,,
c11,B1_LR.8845,y,,y,,PB.1683.1,,,,,,,no strand,
c11,B1_LR.8846,,,y,,,,,,,,,,
c11,B1_LR.8847,,,y,,,,,,,,,,
c11,B1_LR.8848,,,y,,,,,,,,,,
c11,B1_LR.8849,,,y,,,,,,,,ML2 incomplete,,
c11,B1_LR.8850,,,y,,,,,,,,,,
c11,B1_LR.8851,y,,y,,PB.1688.1,,,,,,,no strand,
c11,B1_LR.8852,y,,y,,,,,,,,,low cov,
c11,B1_LR.8853,,,y,,,,,,,,,,
c11,B1_LR.8854,,,y,,,,,,,,,,
c11,B1_LR.8855,,,y,,,,,,,,,,
c11,B1_LR.8856,,,y,,,,,,,,,,
c11,B1_LR.8857,,,y,,,,,,,,split in ML2,,
c11,,,,y,,PB.1695.1,,,,,,,missing gene,
c11,B1_LR.8858,,,y,,,,,,,,,,
c11,B1_LR.8859,,,y,,PB.1697.1,,,,,,,add isoform,
c11,B1_LR.8860,,,y,,,,,,,,,,
c11,B1_LR.8861,,,y,,,,,,,,,,
c11,B1_LR.8862,,,y,,,,,,,,,,
c11,B1_LR.8863,,,y,,,,,,,,,,
c11,B1_LR.8864,,,y,,,,,,,,,,
c11,B1_LR.8865,,,y,,,,,,,,,,
c11,B1_LR.8866,,,y,,,,,,,,,,
c11,B1_LR.8867,,,y,,,,,,,,,,
c11,B1_LR.8868,y,,y,,PB.1705.1,,,,,,,no strand,
c11,B1_LR.8869,y,,y,,,,,,,,,low cov,
c11,B1_LR.8870,y,,y,,PB.1706.1,,,,,,,no strand,
c11,,,,y,,"PB.1707.1, PB.1707.2",,,,,,,fused,
c11,B1_LR.8871,y,,y,,PB.1708.1,,,,,,,fusion,
c11,B1_LR.8872,y,,y,,PB.1709.1,,,,,,,no strand,
c11,B1_LR.8873,y,,y,,PB.1710.1,,,,,,,no strand,
c11,B1_LR.8874,,,y,,,,,,,,,,
c11,B1_LR.8875,,,y,,,,,,,,,,
c11,B1_LR.8876,,,y,,,,,,,,,,
c11,B1_LR.8877,,,y,,,,,,,,,,
c11,B1_LR.8878,,,y,antisense,,,,,,,,,
c11,B1_LR.8879,,,y,,,,,,,,,,
c11,B1_LR.8880,,,y,,,,,,,,,,
c11,B1_LR.8881,,,y,,,,,,,,,,
c11,B1_LR.8882,y,,y,,PB.1721.4,,,,,,,wrong strand,
c11,B1_LR.8883,,,y,,,,,,,,,,
c11,B1_LR.8884,,,y,,,,,,,,,,
c11,B1_LR.8885,,,y,,,,,,,Similar to E3 ubiquitin ligase UBR5,,frameshift likely,
c11,B1_LR.8886,,,y,,,,,,,,,,
c11,B1_LR.8887,y,,y,,,,,,,,,low cov,
c11,B1_LR.8888,,,y,,,,,,,,,,
c11,B1_LR.8889,,,y,,,,,,,,,,
c11,B1_LR.8890,,,y,,PB.1723.4,,,,,,,add isoform,
c11,B1_LR.8891,y,,y,,PB.1719.2,,,,,,,fusion,
c11,,,,y,,PB.1719.3,,,,,,,,
c11,B1_LR.8892,,,y,,,,,,,,,,
c11,B1_LR.8893,,,y,,,,,,,Similar to human ASAP2,ML2 incomplete,,
c11,B1_LR.8894,,,y,antisense,,,,,,,,,
c11,B1_LR.8895,,,y,,,,,,,,,,
c11,B1_LR.8896,,,y,,,,,,,,,,
c11,B1_LR.8897,,,y,,,,,,,,,,
c11,B1_LR.8898,,,y,,,,,,,Piezo,,,
c11,B1_LR.8899,,,y,,,,,,,Similar to CAD protein,,,
c11,B1_LR.8900,,,y,antisense,,,,,,,,,
c11,B1_LR.8901,,,y,antisense,,,,,,,,,
c11,B1_LR.8902,,,y,antisense,,,,,,,,,
c11,B1_LR.8903,,,y,antisense,,,,,,,,FORWARD STRAND,
c11,B1_LR.8904,y,,y,,,,,,,,,better isoform,
c11,B1_LR.8904.2,,y,,,PB.1727.4,,,,,,,,
c11,B1_LR.8905,,,y,,,,,,,,,,
c11,,,,y,,PB.1726.1,,,,,,,missing gene,
c11,B1_LR.8906,y,,y,,PB.1728.1,,,,,,,better isoform,
c11,B1_LR.8907,,,y,,,,,,,,,,
c11,B1_LR.8908,,,y,,,,,,,,,,
c11,B1_LR.8909,,,y,,,,,,,,,,
c11,B1_LR.8910,y,,y,,,,,,,,,low cov,
c11,B1_LR.8911,,,y,,,,,,,,,,
c11,B1_LR.8912,,,y,,,,,,,,,,
c11,B1_LR.8913,y,,y,,PB.1730.1,,,,,,,first exon fusion,
c11,B1_LR.8913.2,,,y,,,,,,,,,first exon fusion,
c11,B1_LR.8914,y,,y,,PB.1731.1,,,,,,,no strand,
c11,B1_LR.8915,y,,y,,,,,,,,,low cov,
c11,B1_LR.8916,,,y,,,,,,,,,,
c11,B1_LR.8917,,,y,antisense,,,,,,,,,
c11,B1_LR.8918,y,,y,,PB.1733.1,,,,,,,no strand,
c11,B1_LR.8919,,,y,,,,,,,,,,
c11,B1_LR.8920,y,,y,,,,,,,,,low cov,
c11,B1_LR.8921,y,,y,,PB.1737.36,,,,,,,first exon fusion,
c11,,,,y,,"PB.1737.41, PB.1737.42",,,,,,,first exon fusion,
c11,B1_LR.8922,,,y,,,,,,,,,,
c11,B1_LR.8923,,,y,,,,,,,,,,
c11,B1_LR.8924,,,y,,,,,,,,,,
c11,B1_LR.8925,,,y,,,,,,,,,,
c11,B1_LR.8926,,,y,,,,,,,,,,
c11,B1_LR.8927,,,y,,PB.1738.1,,,,,,,add isoform,
c11,B1_LR.8928,y,,y,,PB.1739.1,,,,,,,no strand,
c11,B1_LR.8929,,,y,,,,,,,,,,
c11,,,,y,,PB.1741.3,,,,,,,fused,
c11,B1_LR.8930,y,,y,,,d29c9c05-8908-437d-a12c-f4f763b14f85,,,,,,fusion,
c11,,,,y,,PB.1741.10,,,,,,,missing gene,
c11,,,,y,,PB.1742.2,,,,,,,fused,
c11,B1_LR.8931,y,,y,,"PB.1742.5, PB.1742.3",,,,,,,fusion,
c11,B1_LR.8932,,,y,,,,,,,,,,
c11,B1_LR.8933,,,y,antisense,,,,,,,,,
c11,B1_LR.8934,y,,y,antisense,PB.1745.1,,,,,,,wrong strand,
c11,B1_LR.8935,"
",,y,,PB.1746.5,,,,,,,add isoform,
c11,B1_LR.8936,y,,y,,PB.1747.1,,,,,,,no strand,
c11,,,,y,,PB.1748.1,,,,,,,shadow,
c11,B1_LR.8937,y,,y,,,b0aa41f9-8531-4d43-8e49-83600b45ba4a,,,,,,overrun,
c11,B1_LR.8938,y,,y,,PB.1749.1,,,,,,,no strand,
c11,B1_LR.8939,,,y,,,,,,,,,,
c11,B1_LR.8940,,,y,,,,,,,,,,
c11,B1_LR.8941,,,y,,,,,,,,,,
c11,B1_LR.8942,,,y,,,,,,,,,,
c11,B1_LR.8943,,,y,,,,,,,,,,
c11,B1_LR.8944,,,y,antisense,,,,,,,,,
c11,B1_LR.8945,,,y,,,,,,,,,,
c11,B1_LR.8946,,,y,,,,,,,,,,
c11,B1_LR.8947,,,y,,,,,,,,,,
c11,B1_LR.8948,,,y,,,,,,,,,,
c11,B1_LR.8949,,,y,,,,,,,,,,
c11,B1_LR.8950,,,y,,,,,,,,,,
c11,B1_LR.8951,y,,y,,PB.1759.3,,,,,,,no strand,
c11,B1_LR.8952,,,y,,,,,,,,,,
c11,B1_LR.8953,y,,y,,PB.1761.1,,,,,,,no strand,
c11,B1_LR.8954,,,y,,,,,,,,,,
c11,B1_LR.8955,y,,y,,,,,,,,,too long,
c11,B1_LR.8956,,,y,,,,,,,,,REVERSE STRAND,
c11,B1_LR.8957,,,y,,,,,,,,,,
c11,B1_LR.8958,,,y,,,,,,,,,,
c11,B1_LR.8959,,,y,,,,,,,,,,
c11,B1_LR.8960,y,,y,,PB.1765,,,,,,,fusion,
c11,,,,y,,,4e7b2275-a2cd-4852-9a96-2423974caaae,,,,,,fused,
c11,B1_LR.8961,,,y,,PB.1766.1,,,,,,,add isoform,
c11,B1_LR.8962,,,y,,,,,,,,,,
c11,B1_LR.8963,y,,y,,PB.1768.1,,,,,,,wrong strand,
c11,B1_LR.8964,,,y,,,,,,,,,,
c11,B1_LR.8965,,,y,,,,,,,,,,
c11,B1_LR.8966,,,y,,,,,,,,,,
c11,B1_LR.8967,,,y,,,,,,,,,,
c11,B1_LR.8968,y,,y,,,,,,,,,low cov,
c11,B1_LR.8969,,,y,,,,,,,,,,
c11,B1_LR.8970,,,y,,,,,,,,,,
c11,B1_LR.8971,,,y,,,,,,,,,,
c11,B1_LR.8972,,,y,,,,,,,,,,
c11,B1_LR.8973,y,,y,,"PB.1777.1, PB.1777.2",,,,,,,no strand,
c11,B1_LR.8974,y,,y,,PB.1778.1,,,,,,,no strand,
c11,B1_LR.8975,y,,y,,PB.1779.1,,,,,,,no strand,
c11,B1_LR.8976,y,,y,,PB.1782.1,,,,,,,first exon fusion,
c11,,,,y,,"PB.1782.3, PB.1782.2, PB.1782.4",,,,,,,first exon fusion,
c11,B1_LR.8977,,,y,,,,,,,,,,
c11,B1_LR.8978,y,,y,,PB.1781.1,,,,,,,no strand,
c11,B1_LR.8979,y,,y,,PB.1783.1,,,,,,,wrong strand,
c11,B1_LR.8980,,,y,,,c71abf63-021a-485a-b330-43bdbfa2a5d9,,,,,,add isoform,
c11,B1_LR.8981,,,y,,,,,,,,,,
c11,B1_LR.8982,,,y,,,,,,,,,,
c11,B1_LR.8983,,,y,,,,,,,,,,
c11,B1_LR.8984,,,y,,,,,,,,,,
c11,B1_LR.8985,,,y,,,,,,,,,,
c11,B1_LR.8986,y,,y,,,,,,,,,low cov,
c11,B1_LR.8987,,,y,sense,,,,,,,,,
c11,B1_LR.8988,,,y,sense,,,,,,,,,
c11,B1_LR.8989,y,,y,,,,,,,,,low cov,
c11,B1_LR.8990,,,y,,,,,,,,,,
c11,B1_LR.8991,,,y,,,,,,,,,,
c11,B1_LR.8992,,,y,,,,,,,Similar to human LRRK2,,,
c11,B1_LR.8993,,,y,antisense,,,,,,,,,
c11,B1_LR.8994,,,y,,,,,,,,,,
c11,B1_LR.8995,,,y,,,,,,,,,,
c11,B1_LR.8996,,,y,,,,,,,,,,
c11,B1_LR.8997,,,y,,,,,,,,,,
c11,B1_LR.8998,,,y,,,,,,,,,,
c11,B1_LR.8999,y,,y,,PB.1796.2,,,,,,,fusion,
c11,,,,y,,PB.1795.1,,,,,,,fused,
c11,B1_LR.9000,y,,y,,PB.1797.1,,,,,,,no strand,
c11,B1_LR.9001,,,y,,,,,,,,,,
c11,B1_LR.9002,,,y,,,,,,,,,,
c11,B1_LR.9003,,,y,,,,,,,,,FORWARD STRAND,
c11,B1_LR.9004,y,,y,,"PB.1801.1, PB.1801.2",,,,,,,fusion,
c11,,,,y,,PB.1802.1,,,,,,,fused,
c11,B1_LR.9005,,,y,,,,,,,,,,
c11,B1_LR.9006,,,y,,,,,,,,,,
c11,B1_LR.9007,,,y,,,,,,,,,,
c11,B1_LR.9008,,,y,,,,,,,,,,
c11,B1_LR.9009,,,y,,,,,,,,,,
c11,B1_LR.9010,,,y,,,,,,,,,,
c11,B1_LR.9011,,,y,antisense,,,,,,,,,
c11,B1_LR.9012,,,y,,,,,,,,,,
c11,B1_LR.9013,,,y,,,,,,,,,,
c11,B1_LR.9014,,,y,,,,,,,,,,
c11,B1_LR.9015,,,y,,,,,,,,,,
c11,B1_LR.9016,,,y,sense,,,,,,,,,
c11,B1_LR.9017,,,y,antisense,,,,,,,,,
c11,B1_LR.9018,,,y,,,,,,,,,,
c11,B1_LR.9019,,,y,,,,,,,,,,
c11,B1_LR.9020,y,,y,,PB.1809.1,,,,,,,no strand,
c11,B1_LR.9021,y,,y,,PB.1810.1,,,,,,,no strand,
c11,B1_LR.9022,,,y,,,,,,,,,,
c11,B1_LR.9023,,,y,,,,,,,,,,
c11,B1_LR.9024,,,y,,,,,,,,,,
c11,B1_LR.9025,,,y,,,,,,,,,,
c11,B1_LR.9026,,,y,,,,,,,,,,
c11,B1_LR.9027,,,y,,,,,,,,,,
c11,B1_LR.9028,,,y,,,,,,,,,,
c11,B1_LR.9029,,,y,,,,,,,,,REVERSE STRAND,
c11,B1_LR.9030,,,y,,,,,,,,,,
c11,B1_LR.9031,,,y,,,,,,,,,,
c11,B1_LR.9032,,,y,,,,,,,,,,
c11,B1_LR.9033,,,y,,,,,,,,,,
c11,B1_LR.9034,,,y,,,,,,,,,,
c11,B1_LR.9035,,,y,,PB.1822.2,,,,,,,add isoform,
c11,B1_LR.9036,,,y,,,,,,,,,,
c11,B1_LR.9037,,,y,,,,,,,,,,
c11,B1_LR.9038,,,y,,,,,,,,,,
c11,B1_LR.9039,,,y,,,,,,,,,,
c11,B1_LR.9040,,,y,,,,,,,,,,
c11,B1_LR.9041,y,,y,,PB.1828.1,,,,,,,no strand,
c11,B1_LR.9042,,,y,,,,,,,,,,
c11,B1_LR.9043,,,y,,,,,,,,,,
c11,B1_LR.9044,,,y,,,,,,,,,,
c11,B1_LR.9045,,,y,,,,,,,,,,
c11,B1_LR.9046,,,y,,,,,,,,,,
c11,B1_LR.9047,,,y,,,,,,,,,,
c11,B1_LR.9048,,,y,,,,,,,,,,
c11,B1_LR.9049,,,y,,,,,,,,,,
c11,B1_LR.9050,y,,y,,,,,,,,,merge,
c11,B1_LR.9051,,,y,,"PB.1837.6, PB.1837.4",,,,,,,add isoform,
c11,B1_LR.9052,,,y,,,,,,,,,,
c11,B1_LR.9053,y,,y,,PB.1838.31,,,,,,,no strand,
c11,B1_LR.9054,y,,y,,PB.1838.33,,,,,,,no strand,
c11,B1_LR.9055,,,y,,,,,,,,,,
c11,B1_LR.9056,,,y,,,,,,,,,,
c11,B1_LR.9057,,,y,,,,,,,,,,
c11,B1_LR.9058,,,y,,,,,,,,,,
c11,B1_LR.9059,y,,y,,,2146e1ac-1803-4cdd-bac5-480e1646f2e4,,,,,,wrong strand,
c11,B1_LR.9060,y,,y,,PB.1844.1,,,,,,,no strand,
c11,,,,y,,,f81a7d63-fc0a-4a1f-9620-28210c797127,,,,,,missing gene,
c11,B1_LR.9061,y,,y,,PB.1846.1,,,,,,,no strand,
c11,,,,y,,,468c8923-25c4-42d7-9e7a-80b0817ba0a1,,,,,,fused,
c11,B1_LR.9062,y,,y,,PB.1847.6,,,,,,,fusion,
c11,,,,y,,PB.1847.7,,,,,,,missing gene,
c11,B1_LR.9063,,,y,sense,,,,,,,,,
c11,B1_LR.9064,,,y,,,,,,,,,,
c11,B1_LR.9065,y,,y,,PB.1849.1,,,,,,,no strand,
c11,B1_LR.9066,,,y,,,,,,,,,,
c11,B1_LR.9067,,,y,,,,,,,,,,
c11,B1_LR.9068,y,,y,,PB.1850.1,,,,,,,no strand,
c11,B1_LR.9069,,,y,,,,,,,,,,
c11,B1_LR.9070,,,y,,,,,,,,,,
c11,B1_LR.9071,,,y,,PB.1852.14,,,,,,,add isoform,
c11,,,,y,,PB.1852.15,,,,,,,fused,
c11,,,,y,,PB.1852.16,,,,,,,fused,
c11,,,,y,,PB.1852.17,,,,,,,fused,
c11,B1_LR.9072,y,,y,,"PB.1852.18, PB.1852.19, PB.1852.22, PB.1852.20",,,,,,,fusion,
c11,B1_LR.9073,,,y,,,,,,,,,,
c11,B1_LR.9074,,,y,,,,,,,,,,
c11,B1_LR.9075,,,y,,,,,,,,,,
c11,B1_LR.9076,y,,y,,,,,,,,,low cov,
c11,B1_LR.9077,y,,y,,,038e600f-1a5e-44f2-9652-1ac4f59a902e,,,,,,wrong strand,
c11,B1_LR.9078,,,y,,,,,,,,,,
c11,B1_LR.9079,,,y,,,,,,,,,,
c11,B1_LR.9080,,,y,,,,,,,,,,
c11,B1_LR.9081,y,,y,,PB.1858.1,,,,,,,no strand,
c11,B1_LR.9082,y,,y,,PB.1859.1,,,,,,,no strand,
c11,B1_LR.9083,,,y,,,,,,,,,,
c11,B1_LR.9084,,,y,,,,,,,,,,
c11,B1_LR.9085,y,,y,,,,,,,,,low cov,
c11,B1_LR.9086,,,y,,,,,,,,,,
c11,B1_LR.9087,,,y,,,,,,,,,,
c11,B1_LR.9088,,,y,,,,,,,,,,
c11,B1_LR.9089,,,y,,,,,,,,,,
c11,B1_LR.9090,y,,y,,PB.1865.1,,,,,,,no strand,
c11,B1_LR.9091,,,y,,,,,,,,,,
c11,B1_LR.9092,y,,y,,PB.1867.1,,,,,,,no strand,
c11,B1_LR.9093,,,y,,,,,,,,,,
c11,B1_LR.9094,,,y,,,,,,,,,,
c11,B1_LR.9095,,,y,,,,,,,,,,
c11,B1_LR.9096,,,y,,,,,,,,,,
c11,B1_LR.9097,,,y,,,,,,,,,,
c11,B1_LR.9098,,,y,,,,,,,,,,
c11,B1_LR.9099,,,y,,,,,,,,,,
c11,B1_LR.9100,,,y,,,,,,,,,messy,
c11,B1_LR.9101,,,y,,,,,,,,,,
c11,B1_LR.9102,,,y,,,,,,,,,,
c11,B1_LR.9103,,,y,,,,,,,,,,
c11,B1_LR.9104,,,y,antisense,,,,,,,,,
c11,B1_LR.9105,,,y,antisense,,,,,,,,,
c11,B1_LR.9106,y,,y,,"PB.1881.1, PB.1881.2",,,,,,,fusion,
c11,,,,y,,"PB.1882.1, PB.1882.2",,,,,,,,
c11,B1_LR.9107,y,,y,,PB.1880.1,,,,,,,"wrong strand
",
c11,B1_LR.9108,y,,y,,PB.1883.1,,,,,,,no strand,
c11,B1_LR.9109,,,y,,,,,,,,,,
c11,B1_LR.9110,,,y,,,,,,,,,,
c11,B1_LR.9111,y,,y,,PB.1886.1,,,,,,,no strand,
c11,B1_LR.9112,,,y,,,,,,,,,,
c11,B1_LR.9113,,,y,,,,,,,,,,
c11,B1_LR.9114,,,y,,PB.1888.6,,,,,,,add isoform,
c11,B1_LR.9115,,,y,,,,,,,,,,
c11,B1_LR.9116,,,y,,,,,,,,,,
c11,B1_LR.9117,,,y,,,,,,,,,,
c11,,,,y,,PB.1891.1,,,,,,,missing gene,
c11,B1_LR.9118,,,y,,,,,,,,,,
c11,B1_LR.9119,y,,y,,PB.1892.23,,,,,,,no strand,
c11,B1_LR.9120,,,y,,,,,,,,,,
c11,B1_LR.9121,,,y,,,,,,,,,,
c11,B1_LR.9122,,,y,,,,,,,IPNS-like 2OG Fe oxidase Group-1,,,
c11,B1_LR.9123,,,y,,,,,,,,,,
c11,B1_LR.9124,,,y,,,,,,,,,,
c11,B1_LR.9125,y,,y,,PB.1899.1,,,,,,,no strand,
c11,B1_LR.9126,,,y,,PB.1899.10,,,,,,,,
c11,B1_LR.9127,,,y,,,,,,,,,,
c11,,,,y,,PB.1901,,,,,,,using isoseq on the mess,
c11,,,,y,,PB.1902,,,,,,,using isoseq on the mess,
c11,,,,y,,,22b595ca-2817-4034-b804-9c0bddc654c2,,,,,,,
c11,,,,y,,PB.1903,,,,,,,using isoseq on the mess,
c11,,,,y,,PB.1904,,,,,,,using isoseq on the mess,
c11,B1_LR.9128,y,,y,,,,,,,,,huge mess,
c11,B1_LR.9129,,,y,,,,,,,,,,
c11,B1_LR.9130,,,y,,,,,,,,,,
c11,,,,y,,PB.1907.1,,,,,,,,
c11,B1_LR.9131,y,,y,,,,,,,,,,
c11,B1_LR.9132,,,y,,,,,,,,,,
c11,B1_LR.9133,,,y,antisense,,,,,,,,,
c11,B1_LR.9134,y,,y,,PB.1910,,,,,,,fusion,
c11,,,,y,,PB.1911.1,,,,,,,fusion,
c11,B1_LR.9135,,,y,,,,,,,,,,
c11,B1_LR.9136,y,,y,,PB.1913.1,,,,,,,no strand,
c11,B1_LR.9137,y,,y,,PB.1914.1,,,,,,,no strand,
c11,B1_LR.9138,,,y,,,,,,,,,,
c11,B1_LR.9139,,,y,,,,,,,,,,
c11,B1_LR.9140,,,y,,,,,,,,,,
c11,B1_LR.9141,y,,y,,,,,,,,,unclear mapping,
c11,B1_LR.9142,,,y,,,,,,,,,,
c11,B1_LR.9143,,,y,,,,,,,,,,
c11,B1_LR.9144,,,y,,,,,,,,,,
c11,B1_LR.9145,y,,y,,PB.1920.2,,,,,,,probably fusion,
c11,,,,y,,PB.1920.3,,,,,,,,
c11,B1_LR.9146,,,y,,,,,,,,,,
c11,B1_LR.9147,,,y,antisense,,,,,,,,,
c11,B1_LR.9148,,,y,,,,,,,,,,
c11,B1_LR.9149,,,y,,,,,,,,,,
c11,B1_LR.9150,y,,y,,PB.1925.1,,,,,,,exon overrun,
c11,B1_LR.9151,,,y,,,,,,,,,,
c11,B1_LR.9152,y,,y,,,,,,,,,incomplete,
c11,B1_LR.9153,y,,y,,PB.1927.1,,,,,,,wrong strand,
c11,B1_LR.9154,,,y,,,,,,,,,,
c11,B1_LR.9155,,,y,,,,,,,,,,
c11,B1_LR.9156,,,y,,,,,,,,,,
c11,B1_LR.9157,,,y,,,,,,,,,,
c11,B1_LR.9158,,,y,,,,,,,,,,
c11,B1_LR.9159,,,y,,,,,,,,,,
c11,B1_LR.9160,y,,y,,,,,,,,,incomplete,
c11,B1_LR.9161,y,,y,,,,,,,,,incomplete,
c11,B1_LR.9162,,,y,,,,,,,,,,
c11,B1_LR.9163,,,y,,,,,,,,,,
c11,B1_LR.9164,,,y,,,,,,,,,,
c11,B1_LR.9165,y,,y,,PB.1938,,,,,,,wrong strand,
c11,B1_LR.9166,,,y,,,,,,,,,,
c11,B1_LR.9167,,,y,,,,,,,,,,
c11,B1_LR.9168,,,y,,,,,,,,,,
c11,B1_LR.9169,,,y,,,,,,,,,,
c11,B1_LR.9170,,,y,,,,,,,,,,
c11,B1_LR.9171,,,y,,,,,,,,,,
c11,B1_LR.9172,,,y,,,,,,,,,,
c11,B1_LR.9173,,,y,,,,,,,,,,
c11,B1_LR.9174,,,y,,,,,,,,,,
c11,B1_LR.9175,,,y,,,,,,,,,,
c11,B1_LR.9176,,,y,,,,,,,,,,
c11,B1_LR.9177,,,y,,,,,,,,,,
c11,B1_LR.9178,,,y,,,,,,,,,,
c11,B1_LR.9179,,,y,,,,,,,,,,
c11,B1_LR.9180,,,y,,,,,,,,,,
c11,B1_LR.9181,,,y,,,,,,,,,,
c11,B1_LR.9182,,,y,,,,,,,,,,
c11,B1_LR.9183,,,y,,,,,,,,,,
c11,B1_LR.9184,,,y,,,,,,,,,,
c11,B1_LR.9185,,,y,,,,,,,,,,
c11,B1_LR.9186,,,y,,,,,,,,,,
c11,B1_LR.9187,,,y,antisense,,,,,,,,,
c11,B1_LR.9188,,,y,,,,,,,,,,
c11,B1_LR.9189,,,y,,,,,,,,,,
c11,B1_LR.9190,,,y,,,,,,,,,,
c11,B1_LR.9191,,,y,sense,,,,,,,,,
c11,B1_LR.9192,,,y,,,,,,,,,,
c11,B1_LR.9193,y,,y,,PB.1965.1,,,,,,,wrong strand,
c11,B1_LR.9194,,,y,,,,,,,,,,
c11,,,,y,,PB.1967.1,,,,,,,missing gene,
c11,,,,y,,PB.1968.1,,,,,,,missing gene,
c11,B1_LR.9195,,,y,,,,,,,,,,
c11,B1_LR.9196,,,y,,,,,,,,,,
c11,B1_LR.9197,y,,y,,PB.1971.1,,,,,,,wrong strand,
c11,B1_LR.9198,y,,y,,PB.1972.1,,,,,,,no strand,
c11,B1_LR.9199,,,y,,,,,,,,,,
c11,B1_LR.9200,y,,y,,,9aea88df-6acf-4b65-a774-9f0bf7f26f52,,,,,,wrong strand,
c11,B1_LR.9201,,,y,,,,,,,,,,
c11,B1_LR.9202,,,y,,,,,,,,,,
c11,B1_LR.9203,y,,y,,"PB.1976.14, PB.1976.17",,,,,,,fusion,
c11,,,,y,,"PB.1976.35, PB.1976.43, PB.1976.51",,,,,,,fused,
c11,,,,y,,,,PBsin.2010.140,,,,,fused,
c11,,,,y,,"PB.1976.1, PB.1976.2, PB.1976.4, PB.1976.8, PB.1976.13, PB.1976.96, PB.1976.97",,,,,Similar to Supervillin,,fused,
c11,B1_LR.9204,,,y,,,,,,,,,,
c11,B1_LR.9205,y,,y,,PB.1978.1,,,,,,,fusion,
c11,,,,y,,PB.1978.2,,,,,,,fused,
c11,B1_LR.9206,,,y,,,,,,,,,,
c11,B1_LR.9207,,,y,,,,,,,,,,
