start	stop	chrom	strand	seqname	num_exons
5203356	5207914	c8	-	Hcv1.av84.c8.g534.i1	7
5208025	5218332	c8	-	Hcv1.av84.c8.g535.i1	5
5219185	5221297	c8	-	Hcv1.av84.c8.g536.i1	4
5219185	5221297	c8	-	Hcv1.av84.c8.g536.i2	3
5219185	5221297	c8	-	Hcv1.av84.c8.g536.i3	4
5226297	5265818	c8	+	Hcv1.av84.c8.g537.i1	45
5226297	5265818	c8	+	Hcv1.av84.c8.g537.i2	45
5234140	5265818	c8	+	Hcv1.av84.c8.g537.i3	26
5236780	5238236	c8	-	Hcv1.av84.c8.g538.i1	5
5253816	5258066	c8	-	Hcv1.av84.c8.g539.i1	8
5253816	5258066	c8	-	Hcv1.av84.c8.g539.i2	9
5253816	5258066	c8	-	Hcv1.av84.c8.g539.i3	9
528418	534415	c8	-	Hcv1.av84.c8.g54.i1	17
5261747	5263890	c8	-	Hcv1.av84.c8.g540.i1	3
5266094	5311637	c8	+	Hcv1.av84.c8.g541.i1	28
5266094	5311637	c8	+	Hcv1.av84.c8.g541.i2	30
5285546	5311637	c8	+	Hcv1.av84.c8.g541.i3	18
5312088	5318926	c8	-	Hcv1.av84.c8.g542.i1	4
5312088	5318926	c8	-	Hcv1.av84.c8.g542.i2	4
5320036	5325655	c8	-	Hcv1.av84.c8.g543.i1	8
5326624	5330650	c8	+	Hcv1.av84.c8.g544.i1	12
5331023	5331838	c8	+	Hcv1.av84.c8.g545.i1	2
5333621	5336867	c8	-	Hcv1.av84.c8.g546.i1	4
5341019	5355699	c8	-	Hcv1.av84.c8.g547.i1	17
5341019	5370782	c8	-	Hcv1.av84.c8.g547.i2	26
5371745	5375678	c8	+	Hcv1.av84.c8.g548.i1	7
5375750	5398367	c8	+	Hcv1.av84.c8.g549.i1	29
5375750	5398367	c8	+	Hcv1.av84.c8.g549.i2	28
537486	548411	c8	+	Hcv1.av84.c8.g55.i1	16
5399350	5403825	c8	-	Hcv1.av84.c8.g550.i1	10
5411732	5413548	c8	+	Hcv1.av84.c8.g551.i1	4
5411732	5413548	c8	+	Hcv1.av84.c8.g551.i2	5
5413729	5436710	c8	+	Hcv1.av84.c8.g552.i1	8
5417242	5428090	c8	-	Hcv1.av84.c8.g553.i1	2
5418369	5434111	c8	-	Hcv1.av84.c8.g553.i2	4
5437121	5463647	c8	-	Hcv1.av84.c8.g554.i1	16
5437121	5463647	c8	-	Hcv1.av84.c8.g554.i2	17
5437121	5463647	c8	-	Hcv1.av84.c8.g554.i3	17
5437121	5463647	c8	-	Hcv1.av84.c8.g554.i4	16
5437121	5463647	c8	-	Hcv1.av84.c8.g554.i5	15
5465420	5494966	c8	-	Hcv1.av84.c8.g555.i1	12
5467883	5475226	c8	+	Hcv1.av84.c8.g556.i1	3
5495025	5496624	c8	-	Hcv1.av84.c8.g557.i1	1
5496744	5497911	c8	-	Hcv1.av84.c8.g558.i1	2
5497970	5499303	c8	-	Hcv1.av84.c8.g559.i1	4
548756	551506	c8	-	Hcv1.av84.c8.g56.i1	3
5500926	5510432	c8	-	Hcv1.av84.c8.g560.i1	13
5526894	5530966	c8	+	Hcv1.av84.c8.g561.i1	4
5532604	5541058	c8	-	Hcv1.av84.c8.g562.i1	13
5532604	5541058	c8	-	Hcv1.av84.c8.g562.i2	13
5542068	5543636	c8	+	Hcv1.av84.c8.g563.i1	1
5543689	5546126	c8	+	Hcv1.av84.c8.g564.i1	6
5546208	5549151	c8	+	Hcv1.av84.c8.g565.i1	9
5549237	5550172	c8	+	Hcv1.av84.c8.g566.i1	3
5551550	5552089	c8	+	Hcv1.av84.c8.g567.i1	2
5552200	5554086	c8	+	Hcv1.av84.c8.g568.i1	6
5562972	5569851	c8	+	Hcv1.av84.c8.g569.i1	15
5562972	5569851	c8	+	Hcv1.av84.c8.g569.i2	14
557448	581115	c8	+	Hcv1.av84.c8.g57.i1	30
557448	581115	c8	+	Hcv1.av84.c8.g57.i2	30
5576027	5578270	c8	+	Hcv1.av84.c8.g570.i1	3
5579957	5591644	c8	-	Hcv1.av84.c8.g571.i1	13
5591855	5593073	c8	-	Hcv1.av84.c8.g572.i1	1
5593140	5594525	c8	-	Hcv1.av84.c8.g573.i1	1
5595159	5601505	c8	-	Hcv1.av84.c8.g574.i1	18
5601622	5602639	c8	-	Hcv1.av84.c8.g575.i1	2
5602700	5603496	c8	-	Hcv1.av84.c8.g576.i1	1
5607081	5609918	c8	-	Hcv1.av84.c8.g577.i1	1
5611533	5611985	c8	+	Hcv1.av84.c8.g578.i1	1
5612477	5667457	c8	+	Hcv1.av84.c8.g579.i1	19
5651327	5667457	c8	+	Hcv1.av84.c8.g579.i2	13
5662109	5667457	c8	+	Hcv1.av84.c8.g579.i3	10
581305	584664	c8	+	Hcv1.av84.c8.g58.i1	3
581305	584664	c8	+	Hcv1.av84.c8.g58.i2	2
5669587	5673786	c8	-	Hcv1.av84.c8.g580.i1	3
5676561	5682470	c8	-	Hcv1.av84.c8.g581.i1	11
5682521	5689650	c8	-	Hcv1.av84.c8.g582.i1	11
5682824	5689650	c8	-	Hcv1.av84.c8.g582.i2	10
5682824	5689650	c8	-	Hcv1.av84.c8.g582.i3	10
5682824	5689650	c8	-	Hcv1.av84.c8.g582.i4	10
5689774	5694768	c8	-	Hcv1.av84.c8.g583.i1	9
5698393	5700297	c8	-	Hcv1.av84.c8.g584.i1	1
5700599	5710772	c8	-	Hcv1.av84.c8.g585.i1	11
5700599	5710085	c8	-	Hcv1.av84.c8.g585.i2	12
5711508	5730497	c8	-	Hcv1.av84.c8.g586.i1	20
5718092	5719483	c8	+	Hcv1.av84.c8.g587.i1	4
5730913	5736904	c8	-	Hcv1.av84.c8.g588.i1	7
5738465	5739234	c8	+	Hcv1.av84.c8.g589.i1	2
584780	587163	c8	+	Hcv1.av84.c8.g59.i1	3
5739553	5762564	c8	-	Hcv1.av84.c8.g590.i1	13
5762728	5772275	c8	-	Hcv1.av84.c8.g591.i1	17
5776491	5779308	c8	+	Hcv1.av84.c8.g592.i1	4
5781865	5850551	c8	-	Hcv1.av84.c8.g593.i1	21
5798400	5850551	c8	-	Hcv1.av84.c8.g594.i1	7
5817339	5850551	c8	-	Hcv1.av84.c8.g595.i1	6
5839368	5850551	c8	-	Hcv1.av84.c8.g596.i1	14
5810651	5813963	c8	+	Hcv1.av84.c8.g597.i1	5
5810651	5815847	c8	+	Hcv1.av84.c8.g597.i2	8
5810651	5813963	c8	+	Hcv1.av84.c8.g597.i3	3
5831044	5838934	c8	+	Hcv1.av84.c8.g598.i1	2
5850901	5852629	c8	+	Hcv1.av84.c8.g599.i1	5
62107	73358	c8	-	Hcv1.av84.c8.g6.i1	12
587350	589757	c8	+	Hcv1.av84.c8.g60.i1	5
5852905	5858114	c8	-	Hcv1.av84.c8.g600.i1	11
5862994	5918245	c8	+	Hcv1.av84.c8.g601.i1	57
5872444	5874167	c8	-	Hcv1.av84.c8.g602.i1	1
5881136	5883631	c8	-	Hcv1.av84.c8.g603.i1	3
5886440	5889581	c8	-	Hcv1.av84.c8.g604.i1	5
5901080	5907019	c8	-	Hcv1.av84.c8.g605.i1	5
5918468	5925022	c8	-	Hcv1.av84.c8.g606.i1	15
5925443	5926623	c8	-	Hcv1.av84.c8.g607.i1	2
5944651	5950014	c8	+	Hcv1.av84.c8.g608.i1	10
5957573	5973780	c8	-	Hcv1.av84.c8.g609.i1	12
5957573	5973090	c8	-	Hcv1.av84.c8.g609.i2	12
594774	598283	c8	-	Hcv1.av84.c8.g61.i1	1
5975868	5980954	c8	-	Hcv1.av84.c8.g610.i1	9
5981834	5982950	c8	-	Hcv1.av84.c8.g611.i1	1
5983220	5984366	c8	-	Hcv1.av84.c8.g612.i1	1
5984553	5986021	c8	-	Hcv1.av84.c8.g613.i1	1
5986062	5988176	c8	-	Hcv1.av84.c8.g614.i1	1
5986062	5990915	c8	-	Hcv1.av84.c8.g614.i2	2
5992640	5997370	c8	-	Hcv1.av84.c8.g615.i1	6
5997560	5999421	c8	-	Hcv1.av84.c8.g616.i1	6
5999479	6000635	c8	-	Hcv1.av84.c8.g617.i1	3
6000695	6001466	c8	-	Hcv1.av84.c8.g618.i1	1
6003196	6020370	c8	+	Hcv1.av84.c8.g619.i1	12
6004500	6020370	c8	+	Hcv1.av84.c8.g619.i2	12
612317	629669	c8	-	Hcv1.av84.c8.g62.i1	18
613168	629669	c8	-	Hcv1.av84.c8.g62.i2	18
613168	629669	c8	-	Hcv1.av84.c8.g62.i3	18
6011847	6013236	c8	+	Hcv1.av84.c8.g620.i1	3
6036943	6069918	c8	+	Hcv1.av84.c8.g621.i1	23
6036943	6069918	c8	+	Hcv1.av84.c8.g621.i2	23
6036943	6069918	c8	+	Hcv1.av84.c8.g621.i3	24
6040813	6069918	c8	+	Hcv1.av84.c8.g621.i4	20
6040813	6069918	c8	+	Hcv1.av84.c8.g621.i5	21
6023236	6069581	c8	+	Hcv1.av84.c8.g621.i6	25
6070414	6073509	c8	-	Hcv1.av84.c8.g622.i1	5
6070414	6073509	c8	-	Hcv1.av84.c8.g622.i2	5
6070414	6073509	c8	-	Hcv1.av84.c8.g622.i3	5
6076409	6087536	c8	+	Hcv1.av84.c8.g623.i1	15
6091353	6140635	c8	+	Hcv1.av84.c8.g624.i1	18
6121419	6129438	c8	-	Hcv1.av84.c8.g625.i1	4
6124312	6128385	c8	+	Hcv1.av84.c8.g626.i1	6
6148429	6152016	c8	+	Hcv1.av84.c8.g627.i1	5
6163005	6170280	c8	+	Hcv1.av84.c8.g628.i1	18
6163005	6170280	c8	+	Hcv1.av84.c8.g628.i2	18
6172414	6210377	c8	-	Hcv1.av84.c8.g629.i1	26
6172414	6210377	c8	-	Hcv1.av84.c8.g629.i2	27
638877	645054	c8	+	Hcv1.av84.c8.g63.i1	9
6210439	6212796	c8	-	Hcv1.av84.c8.g630.i1	1
6214011	6215012	c8	-	Hcv1.av84.c8.g631.i1	1
6215274	6239437	c8	-	Hcv1.av84.c8.g632.i1	35
6224368	6226179	c8	+	Hcv1.av84.c8.g633.i1	2
6256857	6268415	c8	+	Hcv1.av84.c8.g634.i1	17
6268843	6271641	c8	+	Hcv1.av84.c8.g635.i1	2
6271963	6278331	c8	-	Hcv1.av84.c8.g636.i1	14
6278399	6279802	c8	-	Hcv1.av84.c8.g637.i1	1
6280477	6282205	c8	+	Hcv1.av84.c8.g638.i1	1
6282354	6287863	c8	+	Hcv1.av84.c8.g639.i1	16
6282354	6287863	c8	+	Hcv1.av84.c8.g639.i2	15
6282354	6287863	c8	+	Hcv1.av84.c8.g639.i3	16
6283955	6287863	c8	+	Hcv1.av84.c8.g639.i4	10
6283955	6287863	c8	+	Hcv1.av84.c8.g639.i5	9
656638	670675	c8	-	Hcv1.av84.c8.g64.i1	20
656638	670675	c8	-	Hcv1.av84.c8.g64.i2	21
6288199	6293012	c8	+	Hcv1.av84.c8.g640.i1	8
6288502	6293012	c8	+	Hcv1.av84.c8.g640.i2	7
6300932	6316247	c8	+	Hcv1.av84.c8.g641.i1	26
6317376	6319341	c8	-	Hcv1.av84.c8.g642.i1	4
6321656	6325607	c8	+	Hcv1.av84.c8.g643.i1	10
6336636	6396853	c8	+	Hcv1.av84.c8.g644.i1	41
6336636	6396853	c8	+	Hcv1.av84.c8.g644.i2	41
6336636	6396853	c8	+	Hcv1.av84.c8.g644.i3	41
6345270	6396853	c8	+	Hcv1.av84.c8.g644.i4	40
6345270	6396853	c8	+	Hcv1.av84.c8.g644.i5	40
6364781	6396853	c8	+	Hcv1.av84.c8.g644.i6	40
6348238	6402631	c8	+	Hcv1.av84.c8.g645.i1	3
6352909	6355250	c8	-	Hcv1.av84.c8.g646.i1	2
6397483	6409353	c8	-	Hcv1.av84.c8.g647.i1	10
6397483	6409353	c8	-	Hcv1.av84.c8.g647.i2	9
6414975	6428415	c8	-	Hcv1.av84.c8.g648.i1	20
6433143	6434391	c8	-	Hcv1.av84.c8.g649.i1	1
674538	679612	c8	-	Hcv1.av84.c8.g65.i1	7
6434893	6436195	c8	+	Hcv1.av84.c8.g650.i1	1
6438073	6439678	c8	-	Hcv1.av84.c8.g651.i1	1
6451238	6452520	c8	-	Hcv1.av84.c8.g652.i1	1
6453157	6454481	c8	+	Hcv1.av84.c8.g653.i1	1
6455417	6473390	c8	+	Hcv1.av84.c8.g654.i1	24
6455417	6473390	c8	+	Hcv1.av84.c8.g654.i2	23
6475209	6510957	c8	-	Hcv1.av84.c8.g655.i1	8
6505582	6545502	c8	+	Hcv1.av84.c8.g656.i1	2
6511181	6520110	c8	-	Hcv1.av84.c8.g657.i1	8
6520403	6521138	c8	-	Hcv1.av84.c8.g658.i1	2
6530271	6532409	c8	+	Hcv1.av84.c8.g659.i1	1
686478	687466	c8	-	Hcv1.av84.c8.g66.i1	2
6532506	6534024	c8	+	Hcv1.av84.c8.g660.i1	2
6534191	6535520	c8	+	Hcv1.av84.c8.g661.i1	4
6535581	6539742	c8	+	Hcv1.av84.c8.g662.i1	11
6539822	6540964	c8	+	Hcv1.av84.c8.g663.i1	1
6541010	6576376	c8	+	Hcv1.av84.c8.g664.i1	26
6541539	6545403	c8	-	Hcv1.av84.c8.g665.i1	9
6541539	6545403	c8	-	Hcv1.av84.c8.g665.i2	10
6552998	6553710	c8	+	Hcv1.av84.c8.g666.i1	2
6572398	6573710	c8	-	Hcv1.av84.c8.g667.i1	2
6578345	6581015	c8	-	Hcv1.av84.c8.g668.i1	7
6581103	6586108	c8	-	Hcv1.av84.c8.g669.i1	1
687779	690164	c8	+	Hcv1.av84.c8.g67.i1	1
6586225	6588048	c8	-	Hcv1.av84.c8.g670.i1	5
6589037	6593840	c8	+	Hcv1.av84.c8.g671.i1	13
6589037	6593840	c8	+	Hcv1.av84.c8.g671.i2	14
6593899	6598066	c8	+	Hcv1.av84.c8.g672.i1	5
6598226	6599438	c8	+	Hcv1.av84.c8.g673.i1	2
6595396	6596599	c8	+	Hcv1.av84.c8.g674.i1	1
6601233	6607809	c8	-	Hcv1.av84.c8.g675.i1	9
6601233	6607809	c8	-	Hcv1.av84.c8.g675.i2	8
6601233	6607809	c8	-	Hcv1.av84.c8.g675.i3	7
6608260	6633176	c8	-	Hcv1.av84.c8.g676.i1	8
6612745	6616784	c8	+	Hcv1.av84.c8.g677.i1	9
6617878	6619322	c8	+	Hcv1.av84.c8.g678.i1	1
6621256	6625233	c8	-	Hcv1.av84.c8.g679.i1	5
693467	713293	c8	+	Hcv1.av84.c8.g68.i1	11
693467	713293	c8	+	Hcv1.av84.c8.g68.i2	11
693467	713293	c8	+	Hcv1.av84.c8.g68.i3	11
693467	713293	c8	+	Hcv1.av84.c8.g68.i4	11
693467	713293	c8	+	Hcv1.av84.c8.g68.i5	11
6631139	6632081	c8	+	Hcv1.av84.c8.g680.i1	2
6633432	6637610	c8	-	Hcv1.av84.c8.g681.i1	6
6638100	6640638	c8	-	Hcv1.av84.c8.g682.i1	2
6640698	6642321	c8	-	Hcv1.av84.c8.g683.i1	1
6642816	6646957	c8	-	Hcv1.av84.c8.g684.i1	5
6642816	6652871	c8	-	Hcv1.av84.c8.g684.i2	5
6652934	6654987	c8	-	Hcv1.av84.c8.g685.i1	1
6656257	6665604	c8	+	Hcv1.av84.c8.g686.i1	8
6665737	6668236	c8	+	Hcv1.av84.c8.g687.i1	8
6668753	6670248	c8	+	Hcv1.av84.c8.g688.i1	4
6670694	6673671	c8	+	Hcv1.av84.c8.g689.i1	8
716237	724555	c8	+	Hcv1.av84.c8.g69.i1	8
716562	724555	c8	+	Hcv1.av84.c8.g69.i2	8
6676215	6710636	c8	-	Hcv1.av84.c8.g690.i1	34
6710739	6712652	c8	-	Hcv1.av84.c8.g691.i1	3
6739083	6742112	c8	+	Hcv1.av84.c8.g692.i1	2
6730473	6767579	c8	+	Hcv1.av84.c8.g693.i1	55
6768383	6769378	c8	+	Hcv1.av84.c8.g694.i1	1
6769470	6770973	c8	+	Hcv1.av84.c8.g695.i1	1
6771184	6777189	c8	+	Hcv1.av84.c8.g696.i1	10
6777350	6787670	c8	+	Hcv1.av84.c8.g697.i1	8
6787682	6791456	c8	-	Hcv1.av84.c8.g698.i1	8
6787963	6805448	c8	+	Hcv1.av84.c8.g699.i1	5
6787963	6805448	c8	+	Hcv1.av84.c8.g699.i2	4
6799910	6805448	c8	+	Hcv1.av84.c8.g699.i3	3
80086	120764	c8	+	Hcv1.av84.c8.g7.i1	29
80086	120763	c8	+	Hcv1.av84.c8.g7.i2	30
117167	120764	c8	+	Hcv1.av84.c8.g7.i3	6
118510	120764	c8	+	Hcv1.av84.c8.g7.i4	6
728691	731182	c8	-	Hcv1.av84.c8.g70.i1	3
6791675	6791981	c8	-	Hcv1.av84.c8.g700.i1	2
6805864	6809772	c8	+	Hcv1.av84.c8.g701.i1	3
6810381	6824467	c8	+	Hcv1.av84.c8.g702.i1	16
6825958	6837580	c8	-	Hcv1.av84.c8.g703.i1	16
6839909	6841016	c8	+	Hcv1.av84.c8.g704.i1	2
6848905	6877197	c8	+	Hcv1.av84.c8.g705.i1	16
6878702	6883127	c8	-	Hcv1.av84.c8.g706.i1	7
6884550	6885523	c8	+	Hcv1.av84.c8.g707.i1	1
6885585	6888268	c8	+	Hcv1.av84.c8.g708.i1	1
6888269	6912002	c8	+	Hcv1.av84.c8.g709.i1	12
733298	738670	c8	+	Hcv1.av84.c8.g71.i1	7
733298	738670	c8	+	Hcv1.av84.c8.g71.i2	6
6914278	6954654	c8	-	Hcv1.av84.c8.g710.i1	21
6914278	6954654	c8	-	Hcv1.av84.c8.g710.i2	21
6914278	6954654	c8	-	Hcv1.av84.c8.g710.i3	21
6966170	6980713	c8	+	Hcv1.av84.c8.g711.i1	12
6973664	6980713	c8	+	Hcv1.av84.c8.g711.i2	11
6987578	6994108	c8	+	Hcv1.av84.c8.g712.i1	13
6996828	7021873	c8	+	Hcv1.av84.c8.g713.i1	25
7008535	7012333	c8	-	Hcv1.av84.c8.g714.i1	3
7050038	7053846	c8	-	Hcv1.av84.c8.g715.i1	6
7050261	7058761	c8	+	Hcv1.av84.c8.g716.i1	6
7059834	7063752	c8	-	Hcv1.av84.c8.g717.i1	12
7067409	7071306	c8	+	Hcv1.av84.c8.g718.i1	10
7067409	7071306	c8	+	Hcv1.av84.c8.g718.i2	10
7067409	7071306	c8	+	Hcv1.av84.c8.g718.i3	9
7064593	7071229	c8	+	Hcv1.av84.c8.g718.i4	10
7074074	7075738	c8	+	Hcv1.av84.c8.g719.i1	1
738886	742318	c8	-	Hcv1.av84.c8.g72.i1	8
7082637	7112497	c8	-	Hcv1.av84.c8.g720.i1	15
7084544	7112497	c8	-	Hcv1.av84.c8.g720.i2	15
7082874	7084440	c8	+	Hcv1.av84.c8.g721.i1	4
7085201	7094757	c8	+	Hcv1.av84.c8.g722.i1	25
7105857	7109262	c8	+	Hcv1.av84.c8.g723.i1	8
7120046	7156627	c8	-	Hcv1.av84.c8.g724.i1	19
7120046	7156627	c8	-	Hcv1.av84.c8.g724.i2	19
7143093	7151204	c8	-	Hcv1.av84.c8.g725.i1	4
7157200	7180964	c8	-	Hcv1.av84.c8.g726.i1	10
7163095	7166732	c8	+	Hcv1.av84.c8.g727.i1	2
7168965	7171838	c8	+	Hcv1.av84.c8.g728.i1	3
7181067	7185610	c8	-	Hcv1.av84.c8.g729.i1	1
742975	748312	c8	-	Hcv1.av84.c8.g73.i1	7
7190923	7192128	c8	+	Hcv1.av84.c8.g730.i1	1
7192752	7201987	c8	+	Hcv1.av84.c8.g731.i1	11
7192752	7201987	c8	+	Hcv1.av84.c8.g731.i2	11
7192752	7201987	c8	+	Hcv1.av84.c8.g731.i3	11
7192752	7201987	c8	+	Hcv1.av84.c8.g731.i4	11
7192752	7201987	c8	+	Hcv1.av84.c8.g731.i5	11
7202441	7207552	c8	-	Hcv1.av84.c8.g732.i1	5
7209599	7212204	c8	-	Hcv1.av84.c8.g733.i1	5
7215950	7241913	c8	+	Hcv1.av84.c8.g734.i1	3
7215950	7242568	c8	+	Hcv1.av84.c8.g734.i2	2
7218442	7219099	c8	-	Hcv1.av84.c8.g735.i1	1
7219297	7220701	c8	+	Hcv1.av84.c8.g736.i1	1
7220891	7228789	c8	+	Hcv1.av84.c8.g737.i1	5
7230648	7232755	c8	-	Hcv1.av84.c8.g738.i1	6
7230648	7232755	c8	-	Hcv1.av84.c8.g738.i2	3
7232832	7234529	c8	-	Hcv1.av84.c8.g739.i1	1
750471	754088	c8	+	Hcv1.av84.c8.g74.i1	5
750471	754088	c8	+	Hcv1.av84.c8.g74.i2	4
750471	754088	c8	+	Hcv1.av84.c8.g74.i3	5
7243749	7245274	c8	-	Hcv1.av84.c8.g740.i1	2
7249190	7250524	c8	+	Hcv1.av84.c8.g741.i1	2
7252776	7254300	c8	+	Hcv1.av84.c8.g742.i1	5
7254378	7258627	c8	+	Hcv1.av84.c8.g743.i1	14
7258720	7262124	c8	+	Hcv1.av84.c8.g744.i1	9
7262447	7292090	c8	-	Hcv1.av84.c8.g745.i1	14
7263674	7292090	c8	-	Hcv1.av84.c8.g745.i2	15
7292281	7293432	c8	-	Hcv1.av84.c8.g746.i1	1
7294553	7296283	c8	-	Hcv1.av84.c8.g747.i1	1
7297420	7306473	c8	-	Hcv1.av84.c8.g748.i1	8
7312022	7315117	c8	-	Hcv1.av84.c8.g749.i1	9
754538	771561	c8	-	Hcv1.av84.c8.g75.i1	25
754538	787678	c8	-	Hcv1.av84.c8.g75.i2	47
754538	787678	c8	-	Hcv1.av84.c8.g75.i3	47
754538	787678	c8	-	Hcv1.av84.c8.g75.i4	47
7315177	7316947	c8	-	Hcv1.av84.c8.g750.i1	2
7318246	7321234	c8	-	Hcv1.av84.c8.g751.i1	2
7318246	7321234	c8	-	Hcv1.av84.c8.g751.i2	3
7321442	7323113	c8	-	Hcv1.av84.c8.g752.i1	1
7327256	7329819	c8	-	Hcv1.av84.c8.g753.i1	4
7333133	7336559	c8	-	Hcv1.av84.c8.g754.i1	3
7340507	7357623	c8	+	Hcv1.av84.c8.g755.i1	10
7344914	7357623	c8	+	Hcv1.av84.c8.g755.i2	10
7359752	7393184	c8	+	Hcv1.av84.c8.g756.i1	29
7374702	7393184	c8	+	Hcv1.av84.c8.g756.i2	25
7393493	7397005	c8	+	Hcv1.av84.c8.g757.i1	10
7397090	7435733	c8	+	Hcv1.av84.c8.g758.i1	16
7397376	7436209	c8	+	Hcv1.av84.c8.g758.i2	15
7436277	7438764	c8	-	Hcv1.av84.c8.g759.i1	5
788774	792632	c8	+	Hcv1.av84.c8.g76.i1	2
7438940	7461846	c8	-	Hcv1.av84.c8.g760.i1	17
7462038	7463408	c8	+	Hcv1.av84.c8.g761.i1	1
7463638	7468836	c8	+	Hcv1.av84.c8.g762.i1	5
7463638	7468833	c8	+	Hcv1.av84.c8.g762.i2	5
7464520	7468834	c8	+	Hcv1.av84.c8.g762.i3	6
7469411	7471860	c8	+	Hcv1.av84.c8.g763.i1	7
7483456	7511311	c8	+	Hcv1.av84.c8.g764.i1	20
7483456	7511311	c8	+	Hcv1.av84.c8.g764.i2	19
7512322	7518998	c8	+	Hcv1.av84.c8.g765.i1	7
7519170	7521791	c8	+	Hcv1.av84.c8.g766.i1	7
7525222	7529625	c8	-	Hcv1.av84.c8.g767.i1	11
7535203	7541624	c8	+	Hcv1.av84.c8.g768.i1	11
7535203	7541624	c8	+	Hcv1.av84.c8.g768.i2	10
7535203	7541624	c8	+	Hcv1.av84.c8.g768.i3	11
7544574	7549858	c8	+	Hcv1.av84.c8.g769.i1	8
802433	830019	c8	+	Hcv1.av84.c8.g77.i1	12
802433	830019	c8	+	Hcv1.av84.c8.g77.i2	13
812940	830019	c8	+	Hcv1.av84.c8.g77.i3	12
812940	830019	c8	+	Hcv1.av84.c8.g77.i4	11
7565411	7579509	c8	+	Hcv1.av84.c8.g770.i1	23
7565411	7579509	c8	+	Hcv1.av84.c8.g770.i2	25
7565411	7579509	c8	+	Hcv1.av84.c8.g770.i3	24
7567265	7579508	c8	+	Hcv1.av84.c8.g770.i4	20
7567722	7579509	c8	+	Hcv1.av84.c8.g770.i5	19
7587090	7593313	c8	+	Hcv1.av84.c8.g771.i1	5
7593507	7595952	c8	+	Hcv1.av84.c8.g772.i1	1
7603659	7606984	c8	+	Hcv1.av84.c8.g773.i1	5
7607171	7609084	c8	+	Hcv1.av84.c8.g774.i1	5
7609299	7611277	c8	-	Hcv1.av84.c8.g775.i1	3
7609299	7611277	c8	-	Hcv1.av84.c8.g775.i2	2
7614699	7616073	c8	-	Hcv1.av84.c8.g776.i1	1
7625089	7628264	c8	-	Hcv1.av84.c8.g777.i1	5
7625089	7628264	c8	-	Hcv1.av84.c8.g777.i2	5
7629271	7632749	c8	+	Hcv1.av84.c8.g778.i1	3
7629271	7632749	c8	+	Hcv1.av84.c8.g778.i2	3
7632810	7654428	c8	+	Hcv1.av84.c8.g779.i1	48
7632810	7654428	c8	+	Hcv1.av84.c8.g779.i2	49
830223	852370	c8	+	Hcv1.av84.c8.g78.i1	33
830223	852370	c8	+	Hcv1.av84.c8.g78.i2	33
830223	852370	c8	+	Hcv1.av84.c8.g78.i3	32
7661638	7668176	c8	+	Hcv1.av84.c8.g780.i1	17
7668257	7670941	c8	-	Hcv1.av84.c8.g781.i1	7
7670984	7672039	c8	-	Hcv1.av84.c8.g782.i1	4
7672207	7674709	c8	-	Hcv1.av84.c8.g783.i1	7
7676525	7679187	c8	+	Hcv1.av84.c8.g784.i1	3
7679465	7683975	c8	+	Hcv1.av84.c8.g785.i1	6
7684320	7705234	c8	-	Hcv1.av84.c8.g786.i1	21
7711672	7715349	c8	-	Hcv1.av84.c8.g787.i1	7
7711672	7715349	c8	-	Hcv1.av84.c8.g787.i2	6
7717507	7721504	c8	-	Hcv1.av84.c8.g788.i1	9
7717507	7721504	c8	-	Hcv1.av84.c8.g788.i2	8
7717507	7721504	c8	-	Hcv1.av84.c8.g788.i3	7
7724369	7736949	c8	+	Hcv1.av84.c8.g789.i1	21
7729366	7736949	c8	+	Hcv1.av84.c8.g789.i2	21
852722	858105	c8	+	Hcv1.av84.c8.g79.i1	8
7724818	7728933	c8	-	Hcv1.av84.c8.g790.i1	9
7737107	7743972	c8	+	Hcv1.av84.c8.g791.i1	16
7737107	7743972	c8	+	Hcv1.av84.c8.g791.i2	16
7737107	7743972	c8	+	Hcv1.av84.c8.g791.i3	17
7744192	7755671	c8	-	Hcv1.av84.c8.g792.i1	28
7744192	7755671	c8	-	Hcv1.av84.c8.g792.i2	29
7744192	7755671	c8	-	Hcv1.av84.c8.g792.i3	29
7758796	7761429	c8	+	Hcv1.av84.c8.g793.i1	1
7769335	7774578	c8	-	Hcv1.av84.c8.g794.i1	4
7769335	7774578	c8	-	Hcv1.av84.c8.g794.i2	5
7778474	7786017	c8	+	Hcv1.av84.c8.g795.i1	8
7778474	7786016	c8	+	Hcv1.av84.c8.g795.i2	9
7778474	7786016	c8	+	Hcv1.av84.c8.g795.i3	10
7797668	7823198	c8	-	Hcv1.av84.c8.g796.i1	40
7778474	7835832	c8	+	Hcv1.av84.c8.g797.i1	11
7841370	7851246	c8	-	Hcv1.av84.c8.g798.i1	37
7860759	7863086	c8	+	Hcv1.av84.c8.g799.i1	9
93698	94389	c8	+	Hcv1.av84.c8.g8.i1	1
858209	859896	c8	+	Hcv1.av84.c8.g80.i1	4
858226	859896	c8	+	Hcv1.av84.c8.g80.i2	3
7867335	7876969	c8	-	Hcv1.av84.c8.g800.i1	12
7867335	7874991	c8	-	Hcv1.av84.c8.g800.i2	13
7880130	7885628	c8	+	Hcv1.av84.c8.g801.i1	20
7880130	7885628	c8	+	Hcv1.av84.c8.g801.i2	19
